day,local_time,assessment_number,mean_daily_temp, dew_ points, wind_km_h),ws,ws_sd,wd,wd_sd, cummulative_rain_since_9am,rain_mm,wet_hours,rh,location
3,29/06/2020 16:45,NA,17.8,0.1,6.3,1.75,NA,87,NA,0,0,NA,30,Tosari
3,29/06/2020 17:00,NA,17.1,-0.2,7.5,2.08,NA,92,NA,0,0,NA,31,Tosari
3,29/06/2020 17:15,NA,16.3,-0.6,6.2,1.72,NA,83,NA,0,0,NA,31,Tosari
3,29/06/2020 17:30,NA,15.6,-0.6,7,1.94,NA,82,NA,0,0,NA,33,Tosari
3,29/06/2020 17:45,NA,15,-0.8,7.6,2.11,NA,81,NA,0,0,NA,33,Tosari
3,29/06/2020 18:00,NA,14.7,-0.4,8.2,2.28,NA,81,NA,0,0,NA,35,Tosari
3,29/06/2020 18:15,NA,14.2,-0.6,8.2,2.28,NA,87,NA,0,0,NA,36,Tosari
3,29/06/2020 18:30,NA,14,-0.6,8.6,2.39,NA,88,NA,0,0,NA,36,Tosari
3,29/06/2020 18:45,NA,13.8,0,7.9,2.19,NA,100,NA,0,0,NA,38,Tosari
3,29/06/2020 19:00,NA,12.6,-0.1,8.5,2.36,NA,103,NA,0,0,NA,41,Tosari
3,29/06/2020 19:15,NA,12.4,0.3,9.6,2.67,NA,101,NA,0,0,NA,43,Tosari
3,29/06/2020 19:30,NA,11.9,0.2,9.3,2.58,NA,101,NA,0,0,NA,44,Tosari
3,29/06/2020 19:45,NA,12.2,0.5,10.9,3.03,NA,97,NA,0,0,NA,44,Tosari
3,29/06/2020 20:00,NA,11.5,0.9,9.8,2.72,NA,105,NA,0,0,NA,48,Tosari
3,29/06/2020 20:15,NA,11.1,0.8,8.2,2.28,NA,96,NA,0,0,NA,49,Tosari
3,29/06/2020 20:30,NA,10.8,1,5.7,1.58,NA,90,NA,0,0,NA,51,Tosari
3,29/06/2020 20:45,NA,10.3,1.1,3.9,1.08,NA,122,NA,0,0,NA,53,Tosari
3,29/06/2020 21:00,NA,9.1,1.7,5,1.39,NA,136,NA,0,0,NA,59,Tosari
3,29/06/2020 21:15,NA,8.8,1.8,7.5,2.08,NA,106,NA,0,0,NA,61,Tosari
3,29/06/2020 21:30,NA,9.4,2.5,7.7,2.14,NA,97,NA,0,0,NA,62,Tosari
3,29/06/2020 21:45,NA,9.8,2.8,7.8,2.17,NA,98,NA,0,0,NA,61,Tosari
3,29/06/2020 22:00,NA,9.4,2.8,6.9,1.92,NA,112,NA,0,0,NA,63,Tosari
3,29/06/2020 22:15,NA,9.1,3,7.4,2.06,NA,101,NA,0,0,NA,65,Tosari
3,29/06/2020 22:30,NA,9.4,3.3,8.1,2.25,NA,102,NA,0,0,NA,65,Tosari
3,29/06/2020 22:45,NA,9.7,3.5,9.2,2.56,NA,101,NA,0,0,NA,65,Tosari
3,29/06/2020 23:00,NA,9.2,3.3,7.8,2.17,NA,107,NA,0,0,NA,66,Tosari
3,29/06/2020 23:15,NA,8.2,3.2,7.2,2,NA,118,NA,0,0,NA,70,Tosari
3,29/06/2020 23:30,NA,7.9,3,9.3,2.58,NA,113,NA,0,0,NA,71,Tosari
3,29/06/2020 23:45,NA,7.9,3.3,10.8,3,NA,103,NA,0,0,NA,72,Tosari
4,30/06/2020 0:00,NA,8.6,4,13.5,3.75,NA,99,NA,0,0,NA,72,Tosari
4,30/06/2020 0:15,NA,8.7,4.3,13.3,3.69,NA,91,NA,0,0,NA,73,Tosari
4,30/06/2020 0:30,NA,8.6,4.3,12.6,3.5,NA,93,NA,0,0,NA,74,Tosari
4,30/06/2020 0:45,NA,8.3,4.5,14.6,4.06,NA,102,NA,0,0,NA,77,Tosari
4,30/06/2020 1:00,NA,8.1,4.5,15.4,4.28,NA,103,NA,0,0,NA,78,Tosari
4,30/06/2020 1:15,NA,8.1,4.7,15.5,4.31,NA,95,NA,0,0,NA,79,Tosari
4,30/06/2020 1:30,NA,7.9,4.8,13.2,3.67,NA,86,NA,0,0,NA,80,Tosari
4,30/06/2020 1:45,NA,7.9,4.9,10.8,3,NA,80,NA,0,0,NA,81,Tosari
4,30/06/2020 2:00,NA,7.7,4.9,9.1,2.53,NA,76,NA,0,0,NA,82,Tosari
4,30/06/2020 2:15,NA,7.4,4.8,9.5,2.64,NA,74,NA,0,0,NA,83,Tosari
4,30/06/2020 2:30,NA,7,4.5,8.1,2.25,NA,65,NA,0,0,NA,83,Tosari
4,30/06/2020 2:45,NA,6.8,4.5,8.5,2.36,NA,76,NA,0,0,NA,84,Tosari
4,30/06/2020 3:00,NA,6.7,4.3,7.8,2.17,NA,67,NA,0,0,NA,84,Tosari
4,30/06/2020 3:15,NA,6.5,4.3,6.5,1.81,NA,88,NA,0,0,NA,86,Tosari
4,30/06/2020 3:30,NA,5.9,3.8,6.6,1.83,NA,48,NA,0,0,NA,86,Tosari
4,30/06/2020 3:45,NA,5.9,4.1,7.4,2.06,NA,75,NA,0,0,NA,87,Tosari
4,30/06/2020 4:00,NA,6.5,4.5,9,2.5,NA,69,NA,0,0,NA,86,Tosari
4,30/06/2020 4:15,NA,5.5,3.2,8.5,2.36,NA,42,NA,0,0,NA,84,Tosari
4,30/06/2020 4:30,NA,4.6,3.1,7.5,2.08,NA,56,NA,0,0,NA,89,Tosari
4,30/06/2020 4:45,NA,5.6,4,7.9,2.19,NA,78,NA,0,0,NA,89,Tosari
4,30/06/2020 5:00,NA,5.8,4.2,9.1,2.53,NA,79,NA,0,0,NA,89,Tosari
4,30/06/2020 5:15,NA,5.7,4.2,10.2,2.83,NA,83,NA,0,0,NA,90,Tosari
4,30/06/2020 5:30,NA,5.8,4.4,11.5,3.19,NA,88,NA,0,0,NA,90,Tosari
4,30/06/2020 5:45,NA,6,4.6,10.6,2.94,NA,89,NA,0,0,NA,90,Tosari
4,30/06/2020 6:00,NA,6,4.6,10.6,2.94,NA,87,NA,0,0,NA,90,Tosari
4,30/06/2020 6:15,NA,6,4.6,10.5,2.92,NA,105,NA,0,0,NA,90,Tosari
4,30/06/2020 6:30,NA,5.8,4.5,12.9,3.58,NA,108,NA,0,0,NA,91,Tosari
4,30/06/2020 6:45,NA,5.5,4.4,12.4,3.44,NA,105,NA,0,0,NA,92,Tosari
4,30/06/2020 7:00,NA,5.7,4.5,9.3,2.58,NA,92,NA,0,0,NA,92,Tosari
4,30/06/2020 7:15,NA,6,4.6,6.1,1.69,NA,54,NA,0,0,NA,91,Tosari
4,30/06/2020 7:30,NA,6.2,4.8,5.8,1.61,NA,65,NA,0,0,NA,90,Tosari
4,30/06/2020 7:45,NA,6.9,5.2,8.9,2.47,NA,94,NA,0,0,NA,89,Tosari
4,30/06/2020 8:00,NA,7.8,5.7,10.5,2.92,NA,93,NA,0,0,NA,86,Tosari
4,30/06/2020 8:15,NA,8.6,6,10,2.78,NA,91,NA,0,0,NA,83,Tosari
4,30/06/2020 8:30,NA,9.4,6.3,9.9,2.75,NA,90,NA,0,0,NA,80,Tosari
4,30/06/2020 8:45,NA,10.5,6.4,9.6,2.67,NA,105,NA,0,0,NA,76,Tosari
4,30/06/2020 9:00,NA,11.4,6.7,11.6,3.22,NA,97,NA,0,0,NA,73,Tosari
4,30/06/2020 9:15,NA,12.2,7,11.9,3.31,NA,96,NA,0,0,NA,70,Tosari
4,30/06/2020 9:30,NA,13,7.1,12.6,3.5,NA,78,NA,0,0,NA,67,Tosari
4,30/06/2020 9:45,NA,13.6,7.2,14.1,3.92,NA,84,NA,0,0,NA,65,Tosari
4,30/06/2020 10:00,NA,14.2,7.4,13.7,3.81,NA,89,NA,0,0,NA,63,Tosari
4,30/06/2020 10:15,NA,14.7,7.5,11.6,3.22,NA,88,NA,0,0,NA,62,Tosari
4,30/06/2020 10:30,NA,15.5,7.3,14.7,4.08,NA,63,NA,0,0,NA,57,Tosari
4,30/06/2020 10:45,NA,15.9,7.3,13.4,3.72,NA,68,NA,0,0,NA,56,Tosari
4,30/06/2020 11:00,NA,16.3,6.8,12.6,3.5,NA,74,NA,0,0,NA,53,Tosari
4,30/06/2020 11:15,NA,16.8,6.3,11.9,3.31,NA,63,NA,0,0,NA,49,Tosari
4,30/06/2020 11:30,NA,17.3,4.6,9.2,2.56,NA,59,NA,0,0,NA,43,Tosari
4,30/06/2020 11:45,NA,17.9,4.6,6.7,1.86,NA,73,NA,0,0,NA,41,Tosari
4,30/06/2020 12:00,NA,18.2,4.7,9.2,2.56,NA,88,NA,0,0,NA,40,Tosari
4,30/06/2020 12:15,NA,18.6,4,8.1,2.25,NA,146,NA,0,0,NA,38,Tosari
4,30/06/2020 12:30,NA,18.9,3.5,7.8,2.17,NA,140,NA,0,0,NA,36,Tosari
4,30/06/2020 12:45,NA,18.6,3.7,7.6,2.11,NA,139,NA,0,0,NA,37,Tosari
4,30/06/2020 13:00,NA,18.8,2.3,7.2,2,NA,140,NA,0,0,NA,33,Tosari
4,30/06/2020 13:15,NA,19.5,3.4,9.2,2.56,NA,183,NA,0,0,NA,34,Tosari
4,30/06/2020 13:30,NA,19.4,3.1,7.4,2.06,NA,189,NA,0,0,NA,33,Tosari
4,30/06/2020 13:45,NA,19.3,3.4,4.4,1.22,NA,315,NA,0,0,NA,34,Tosari
4,30/06/2020 14:00,NA,18.8,3.2,10.4,2.89,NA,175,NA,0,0,NA,35,Tosari
4,30/06/2020 14:15,NA,18.9,2.6,11.8,3.28,NA,159,NA,0,0,NA,33,Tosari
4,30/06/2020 14:30,NA,18.9,2.5,11.3,3.14,NA,199,NA,0,0,NA,33,Tosari
4,30/06/2020 14:45,NA,19.6,2.7,8.9,2.47,NA,172,NA,0,0,NA,32,Tosari
4,30/06/2020 15:00,NA,19.1,3,9.5,2.64,NA,210,NA,0,0,NA,34,Tosari
4,30/06/2020 15:15,NA,18.9,2.6,7.5,2.08,NA,188,NA,0,0,NA,33,Tosari
4,30/06/2020 15:30,NA,19.3,2.4,8.6,2.39,NA,192,NA,0,0,NA,32,Tosari
4,30/06/2020 15:45,NA,19.6,2.7,3.1,0.86,NA,206,NA,0,0,NA,32,Tosari
4,30/06/2020 16:00,NA,19.7,3.2,4.6,1.28,NA,183,NA,0,0,NA,33,Tosari
4,30/06/2020 16:15,NA,18.4,2.7,7.9,2.19,NA,148,NA,0,0,NA,35,Tosari
4,30/06/2020 16:30,NA,17.9,2.6,5.4,1.5,NA,154,NA,0,0,NA,36,Tosari
4,30/06/2020 16:45,NA,17.5,2.7,5.9,1.64,NA,138,NA,0,0,NA,37,Tosari
4,30/06/2020 17:00,NA,17.1,2.5,7.3,2.03,NA,149,NA,0,0,NA,37,Tosari
4,30/06/2020 17:15,NA,16.9,2.6,4.7,1.31,NA,141,NA,0,0,NA,38,Tosari
4,30/06/2020 17:30,NA,16.6,3.3,1.9,0.53,NA,121,NA,0,0,NA,41,Tosari
4,30/06/2020 17:45,NA,16,3.6,3.6,1,NA,121,NA,0,0,NA,43,Tosari
4,30/06/2020 18:00,NA,15.6,3,1.8,0.5,NA,98,NA,0,0,NA,42,Tosari
4,30/06/2020 18:15,NA,15.5,2.8,0,0,NA,0,NA,0,0,NA,42,Tosari
4,30/06/2020 18:30,NA,15.2,2.5,0.1,0.03,NA,173,NA,0,0,NA,42,Tosari
4,30/06/2020 18:45,NA,15,2.9,4.4,1.22,NA,127,NA,0,0,NA,44,Tosari
4,30/06/2020 19:00,NA,15.2,2.5,4.3,1.19,NA,113,NA,0,0,NA,42,Tosari
4,30/06/2020 19:15,NA,15.4,2.6,3.7,1.03,NA,118,NA,0,0,NA,42,Tosari
4,30/06/2020 19:30,NA,15.1,2.6,7.1,1.97,NA,83,NA,0,0,NA,43,Tosari
4,30/06/2020 19:45,NA,15.1,3.2,7,1.94,NA,56,NA,0,0,NA,44,Tosari
4,30/06/2020 20:00,NA,14.6,3.1,5.7,1.58,NA,50,NA,0,0,NA,45,Tosari
4,30/06/2020 20:15,NA,14.1,3.2,4.5,1.25,NA,32,NA,0,0,NA,47,Tosari
4,30/06/2020 20:30,NA,13.4,3.6,4.5,1.25,NA,48,NA,0,0,NA,51,Tosari
4,30/06/2020 20:45,NA,13.2,4.7,3.6,1,NA,71,NA,0,0,NA,56,Tosari
4,30/06/2020 21:00,NA,13,4.6,3.7,1.03,NA,118,NA,0,0,NA,56,Tosari
4,30/06/2020 21:15,NA,11.7,4.5,5.5,1.53,NA,139,NA,0,0,NA,61,Tosari
4,30/06/2020 21:30,NA,11.5,4.3,6.1,1.69,NA,99,NA,0,0,NA,61,Tosari
4,30/06/2020 21:45,NA,12,5.5,6.6,1.83,NA,102,NA,0,0,NA,64,Tosari
4,30/06/2020 22:00,NA,12.1,6.3,6.2,1.72,NA,86,NA,0,0,NA,67,Tosari
4,30/06/2020 22:15,NA,12.1,6.9,5.2,1.44,NA,80,NA,0,0,NA,70,Tosari
4,30/06/2020 22:30,NA,11.5,6.7,5.7,1.58,NA,103,NA,0,0,NA,72,Tosari
4,30/06/2020 22:45,NA,10.2,6,6,1.67,NA,128,NA,0,0,NA,75,Tosari
4,30/06/2020 23:00,NA,9.3,5.4,5.9,1.64,NA,129,NA,0,0,NA,76,Tosari
4,30/06/2020 23:15,NA,9.1,4.9,6.1,1.69,NA,127,NA,0,0,NA,75,Tosari
4,30/06/2020 23:30,NA,9.1,4.9,8,2.22,NA,134,NA,0,0,NA,75,Tosari
4,30/06/2020 23:45,NA,8.8,5.2,7.5,2.08,NA,126,NA,0,0,NA,78,Tosari
5,1/07/2020 0:00,NA,8.3,5.3,8.1,2.25,NA,121,NA,0,0,NA,81,Tosari
5,1/07/2020 0:15,NA,8.4,5.6,7.7,2.14,NA,130,NA,0,0,NA,82,Tosari
5,1/07/2020 0:30,NA,8.3,5,6.3,1.75,NA,141,NA,0,0,NA,79,Tosari
5,1/07/2020 0:45,NA,7.2,5.1,7.5,2.08,NA,136,NA,0,0,NA,86,Tosari
5,1/07/2020 1:00,NA,7.9,5.7,5.7,1.58,NA,132,NA,0,0,NA,86,Tosari
5,1/07/2020 1:15,NA,8.3,5.9,4.9,1.36,NA,137,NA,0,0,NA,84,Tosari
5,1/07/2020 1:30,NA,7.9,5.2,3.4,0.94,NA,242,NA,0,0,NA,82,Tosari
5,1/07/2020 1:45,NA,7.6,4.8,4.7,1.31,NA,249,NA,0,0,NA,82,Tosari
5,1/07/2020 2:00,NA,7.2,5,4.4,1.22,NA,146,NA,0,0,NA,85,Tosari
5,1/07/2020 2:15,NA,7.7,5.6,3,0.83,NA,113,NA,0,0,NA,86,Tosari
5,1/07/2020 2:30,NA,8.4,6.1,4.6,1.28,NA,99,NA,0,0,NA,85,Tosari
5,1/07/2020 2:45,NA,9.4,6.4,8.5,2.36,NA,99,NA,0,0,NA,81,Tosari
5,1/07/2020 3:00,NA,9.5,6.4,9.4,2.61,NA,103,NA,0,0,NA,81,Tosari
5,1/07/2020 3:15,NA,9.4,6.2,10.5,2.92,NA,104,NA,0,0,NA,80,Tosari
5,1/07/2020 3:30,NA,9.5,6.4,12.2,3.39,NA,103,NA,0,0,NA,81,Tosari
5,1/07/2020 3:45,NA,9.7,6.6,12.9,3.58,NA,100,NA,0,0,NA,80,Tosari
5,1/07/2020 4:00,NA,9.7,6.6,12.4,3.44,NA,104,NA,0,0,NA,81,Tosari
5,1/07/2020 4:15,NA,9.7,6.6,13.5,3.75,NA,100,NA,0,0,NA,81,Tosari
5,1/07/2020 4:30,NA,9.9,6.8,11.9,3.31,NA,99,NA,0,0,NA,80,Tosari
5,1/07/2020 4:45,NA,10,6.8,6,1.67,NA,105,NA,0,0,NA,80,Tosari
5,1/07/2020 5:00,NA,9.9,6.7,3.2,0.89,NA,100,NA,0,0,NA,80,Tosari
5,1/07/2020 5:15,NA,9.8,6.6,3.1,0.86,NA,137,NA,0,0,NA,80,Tosari
5,1/07/2020 5:30,NA,9.7,6.7,2,0.56,NA,85,NA,0,0,NA,81,Tosari
5,1/07/2020 5:45,NA,9.6,6.7,2.1,0.58,NA,116,NA,0,0,NA,82,Tosari
5,1/07/2020 6:00,NA,9.3,6.5,2.8,0.78,NA,103,NA,0,0,NA,82,Tosari
5,1/07/2020 6:15,NA,9.1,6.5,2.3,0.64,NA,124,NA,0,0,NA,83,Tosari
5,1/07/2020 6:30,NA,9.2,6.5,6.1,1.69,NA,88,NA,0,0,NA,82,Tosari
5,1/07/2020 6:45,NA,9.5,6.7,9.4,2.61,NA,95,NA,0,0,NA,82,Tosari
5,1/07/2020 7:00,NA,9.5,6.7,6.6,1.83,NA,89,NA,0,0,NA,82,Tosari
5,1/07/2020 7:15,NA,9.6,6.9,5.1,1.42,NA,96,NA,0,0,NA,83,Tosari
5,1/07/2020 7:30,NA,9.9,6.9,4.1,1.14,NA,106,NA,0,0,NA,81,Tosari
5,1/07/2020 7:45,NA,10.4,7.2,7.9,2.19,NA,95,NA,0,0,NA,80,Tosari
5,1/07/2020 8:00,NA,10.4,7.2,10.6,2.94,NA,92,NA,0,0,NA,80,Tosari
5,1/07/2020 8:15,NA,10.6,7.2,8.7,2.42,NA,78,NA,0,0,NA,79,Tosari
5,1/07/2020 8:30,NA,10.8,7.3,8.2,2.28,NA,85,NA,0,0,NA,78,Tosari
5,1/07/2020 8:45,NA,11.3,7.3,7.1,1.97,NA,95,NA,0,0,NA,76,Tosari
5,1/07/2020 9:00,NA,12.3,7.7,8.5,2.36,NA,98,NA,0,0,NA,73,Tosari
5,1/07/2020 9:15,NA,12.6,7.8,8.8,2.44,NA,102,NA,0,0,NA,72,Tosari
5,1/07/2020 9:30,NA,13.7,8.4,8.9,2.47,NA,90,NA,0,0,NA,70,Tosari
5,1/07/2020 9:45,NA,14.3,8.4,9.4,2.61,NA,86,NA,0,0,NA,67,Tosari
5,1/07/2020 10:00,NA,15.3,8.5,9.8,2.72,NA,78,NA,0,0,NA,63,Tosari
5,1/07/2020 10:15,NA,16,8.4,9.2,2.56,NA,60,NA,0,0,NA,60,Tosari
5,1/07/2020 10:30,NA,16.4,8.4,7.2,2,NA,60,NA,0,0,NA,59,Tosari
5,1/07/2020 10:45,NA,16.9,7.7,5.5,1.53,NA,39,NA,0,0,NA,54,Tosari
5,1/07/2020 11:00,NA,17.7,8.2,4.9,1.36,NA,26,NA,0,0,NA,53,Tosari
5,1/07/2020 11:15,NA,17.6,7.9,5.7,1.58,NA,29,NA,0,0,NA,53,Tosari
5,1/07/2020 11:30,NA,17.4,7.4,5.3,1.47,NA,309,NA,0,0,NA,51,Tosari
5,1/07/2020 11:45,NA,17.6,7,1.5,0.42,NA,283,NA,0,0,NA,50,Tosari
5,1/07/2020 12:00,NA,18.4,7.3,5.4,1.5,NA,211,NA,0,0,NA,48,Tosari
5,1/07/2020 12:15,NA,18.5,7.7,4.7,1.31,NA,274,NA,0,0,NA,49,Tosari
5,1/07/2020 12:30,NA,18.3,7.1,3.8,1.06,NA,274,NA,0,0,NA,47,Tosari
5,1/07/2020 12:45,NA,18.6,5.7,7.6,2.11,NA,201,NA,0,0,NA,42,Tosari
5,1/07/2020 13:00,NA,19,7,8.1,2.25,NA,208,NA,0,0,NA,45,Tosari
5,1/07/2020 13:15,NA,18.4,7,7.4,2.06,NA,208,NA,0,0,NA,47,Tosari
5,1/07/2020 13:30,NA,18.1,6.6,3.3,0.92,NA,212,NA,0,0,NA,47,Tosari
5,1/07/2020 13:45,NA,19.5,5.7,4.6,1.28,NA,319,NA,0,0,NA,40,Tosari
5,1/07/2020 14:00,NA,19.8,5.8,9.5,2.64,NA,306,NA,0,0,NA,40,Tosari
5,1/07/2020 14:15,NA,19.8,5.8,7.5,2.08,NA,323,NA,0,0,NA,40,Tosari
5,1/07/2020 14:30,NA,20,5.1,6.6,1.83,NA,280,NA,0,0,NA,37,Tosari
5,1/07/2020 14:45,NA,19.9,5.3,5.6,1.56,NA,298,NA,0,0,NA,38,Tosari
5,1/07/2020 15:00,NA,19.5,5.5,6.3,1.75,NA,318,NA,0,0,NA,39,Tosari
5,1/07/2020 15:15,NA,19,5.3,4.5,1.25,NA,329,NA,0,0,NA,40,Tosari
5,1/07/2020 15:30,NA,19.2,4.8,0.5,0.14,NA,22,NA,0,0,NA,38,Tosari
5,1/07/2020 15:45,NA,20,5.4,1.4,0.39,NA,24,NA,0,0,NA,38,Tosari
5,1/07/2020 16:00,NA,19.6,5.5,0,0,NA,0,NA,0,0,NA,39,Tosari
5,1/07/2020 16:15,NA,19.6,5,0,0,NA,0,NA,0,0,NA,38,Tosari
5,1/07/2020 16:30,NA,19.1,6,0.3,0.08,NA,147,NA,0,0,NA,42,Tosari
5,1/07/2020 16:45,NA,17.8,5.9,2.1,0.58,NA,112,NA,0,0,NA,45,Tosari
5,1/07/2020 17:00,NA,17.4,6,2,0.56,NA,110,NA,0,0,NA,47,Tosari
5,1/07/2020 17:15,NA,16.8,6.4,2.6,0.72,NA,114,NA,0,0,NA,50,Tosari
5,1/07/2020 17:30,NA,15.8,6.1,2,0.56,NA,77,NA,0,0,NA,52,Tosari
5,1/07/2020 17:45,NA,14.8,5.6,2.5,0.69,NA,60,NA,0,0,NA,53,Tosari
5,1/07/2020 18:00,NA,14.5,5.4,3.1,0.86,NA,59,NA,0,0,NA,54,Tosari
5,1/07/2020 18:15,NA,14.2,5.3,3.9,1.08,NA,58,NA,0,0,NA,55,Tosari
5,1/07/2020 18:30,NA,13.9,4.8,5.1,1.42,NA,49,NA,0,0,NA,54,Tosari
5,1/07/2020 18:45,NA,14,5.3,3.8,1.06,NA,57,NA,0,0,NA,55,Tosari
5,1/07/2020 19:00,NA,13.7,5.7,2.4,0.67,NA,79,NA,0,0,NA,58,Tosari
5,1/07/2020 19:15,NA,12.3,5,0.1,0.03,NA,208,NA,0,0,NA,61,Tosari
5,1/07/2020 19:30,NA,11.2,4.4,0,0,NA,0,NA,0,0,NA,62,Tosari
5,1/07/2020 19:45,NA,10.6,4.8,0,0,NA,107,NA,0,0,NA,67,Tosari
5,1/07/2020 20:00,NA,10.6,4.5,2,0.56,NA,75,NA,0,0,NA,65,Tosari
5,1/07/2020 20:15,NA,12.3,4.6,7.1,1.97,NA,103,NA,0,0,NA,59,Tosari
5,1/07/2020 20:30,NA,10.1,4.1,5.8,1.61,NA,139,NA,0,0,NA,66,Tosari
5,1/07/2020 20:45,NA,9.2,4.3,5.9,1.64,NA,130,NA,0,0,NA,71,Tosari
5,1/07/2020 21:00,NA,9.5,4.8,4.9,1.36,NA,106,NA,0,0,NA,72,Tosari
5,1/07/2020 21:15,NA,9.6,5,4.9,1.36,NA,115,NA,0,0,NA,72,Tosari
5,1/07/2020 21:30,NA,8.9,4.5,5.4,1.5,NA,139,NA,0,0,NA,73,Tosari
5,1/07/2020 21:45,NA,8.6,4.7,5.9,1.64,NA,118,NA,0,0,NA,76,Tosari
5,1/07/2020 22:00,NA,9.8,5,6.6,1.83,NA,108,NA,0,0,NA,72,Tosari
5,1/07/2020 22:15,NA,9.6,5,6.2,1.72,NA,121,NA,0,0,NA,72,Tosari
5,1/07/2020 22:30,NA,9.2,4.6,4.1,1.14,NA,132,NA,0,0,NA,72,Tosari
5,1/07/2020 22:45,NA,8.2,3.5,5.8,1.61,NA,160,NA,0,0,NA,71,Tosari
5,1/07/2020 23:00,NA,7.4,3.2,5.7,1.58,NA,155,NA,0,0,NA,74,Tosari
5,1/07/2020 23:15,NA,7.8,3.7,1.8,0.5,NA,146,NA,0,0,NA,75,Tosari
5,1/07/2020 23:30,NA,7.8,4.1,6.6,1.83,NA,145,NA,0,0,NA,77,Tosari
5,1/07/2020 23:45,NA,8.4,4.9,6.7,1.86,NA,133,NA,0,0,NA,78,Tosari
6,2/07/2020 0:00,NA,8.9,5.4,7.2,2,NA,123,NA,0,0,NA,78,Tosari
6,2/07/2020 0:15,NA,9.5,5.5,7,1.94,NA,98,NA,0,0,NA,76,Tosari
6,2/07/2020 0:30,NA,9.8,5.9,7.5,2.08,NA,92,NA,0,0,NA,76,Tosari
6,2/07/2020 0:45,NA,10.1,5.8,7.2,2,NA,104,NA,0,0,NA,74,Tosari
6,2/07/2020 1:00,NA,8.9,4.8,5.3,1.47,NA,155,NA,0,0,NA,75,Tosari
6,2/07/2020 1:15,NA,8,5,7.2,2,NA,126,NA,0,0,NA,81,Tosari
6,2/07/2020 1:30,NA,8.6,5.6,8.3,2.31,NA,117,NA,0,0,NA,81,Tosari
6,2/07/2020 1:45,NA,8.8,5.8,6.8,1.89,NA,117,NA,0,0,NA,81,Tosari
6,2/07/2020 2:00,NA,8.6,5.5,7.1,1.97,NA,135,NA,0,0,NA,80,Tosari
6,2/07/2020 2:15,NA,8.1,5.6,6.5,1.81,NA,126,NA,0,0,NA,84,Tosari
6,2/07/2020 2:30,NA,8.1,5.7,6.1,1.69,NA,132,NA,0,0,NA,84,Tosari
6,2/07/2020 2:45,NA,7.6,5.2,1.7,0.47,NA,147,NA,0,0,NA,84,Tosari
6,2/07/2020 3:00,NA,7.3,5.2,0.2,0.06,NA,112,NA,0,0,NA,86,Tosari
6,2/07/2020 3:15,NA,7.7,5.8,0.2,0.06,NA,94,NA,0,0,NA,87,Tosari
6,2/07/2020 3:30,NA,7.9,5.9,1.2,0.33,NA,109,NA,0,0,NA,87,Tosari
6,2/07/2020 3:45,NA,7.9,5.9,7,1.94,NA,120,NA,0,0,NA,87,Tosari
6,2/07/2020 4:00,NA,8,6,8.1,2.25,NA,117,NA,0,0,NA,87,Tosari
6,2/07/2020 4:15,NA,7.9,6,8,2.22,NA,141,NA,0,0,NA,88,Tosari
6,2/07/2020 4:30,NA,7.7,6,7.5,2.08,NA,124,NA,0,0,NA,89,Tosari
6,2/07/2020 4:45,NA,7.7,6,8.2,2.28,NA,119,NA,0,0,NA,89,Tosari
6,2/07/2020 5:00,NA,7.5,5.8,7.9,2.19,NA,119,NA,0,0,NA,89,Tosari
6,2/07/2020 5:15,NA,7.2,5.6,3.7,1.03,NA,108,NA,0,0,NA,89,Tosari
6,2/07/2020 5:30,NA,7.3,5.5,1.5,0.42,NA,68,NA,0,0,NA,88,Tosari
6,2/07/2020 5:45,NA,6.1,4.1,0.1,0.03,NA,37,NA,0,0,NA,86,Tosari
6,2/07/2020 6:00,NA,5.1,3.2,0,0,NA,0,NA,0,0,NA,87,Tosari
6,2/07/2020 6:15,NA,4.9,3,0,0,NA,0,NA,0,0,NA,87,Tosari
6,2/07/2020 6:30,NA,4.6,2.9,0.5,0.14,NA,279,NA,0,0,NA,88,Tosari
6,2/07/2020 6:45,NA,4.6,2.9,0,0,NA,0,NA,0,0,NA,88,Tosari
6,2/07/2020 7:00,NA,4.9,3.2,0,0,NA,0,NA,0,0,NA,88,Tosari
6,2/07/2020 7:15,NA,4.8,3.3,0,0,NA,0,NA,0,0,NA,90,Tosari
6,2/07/2020 7:30,NA,5.4,3.6,0.1,0.03,NA,56,NA,0,0,NA,88,Tosari
6,2/07/2020 7:45,NA,5.9,4.3,0.4,0.11,NA,41,NA,0,0,NA,89,Tosari
6,2/07/2020 8:00,NA,7.8,6.2,0.5,0.14,NA,138,NA,0,0,NA,89,Tosari
6,2/07/2020 8:15,NA,9.2,7.1,2.3,0.64,NA,111,NA,0,0,NA,86,Tosari
6,2/07/2020 8:30,NA,10.1,7.2,4.1,1.14,NA,98,NA,0,0,NA,82,Tosari
6,2/07/2020 8:45,NA,11,7.4,3.8,1.06,NA,92,NA,0,0,NA,78,Tosari
6,2/07/2020 9:00,NA,11.9,7.6,4.1,1.14,NA,99,NA,0,0,NA,75,Tosari
6,2/07/2020 9:15,NA,12.8,7.6,3.6,1,NA,73,NA,0,0,NA,70,Tosari
6,2/07/2020 9:30,NA,13.6,7.8,3.7,1.03,NA,56,NA,0,0,NA,67,Tosari
6,2/07/2020 9:45,NA,14.3,7.3,4.3,1.19,NA,45,NA,0,0,NA,62,Tosari
